Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
8.208695999999999913e+03,3.304495999999999754e+02,7.485345999999998412e+02,8.144048999999999872e-01,9.141111999999999849e-02,1.032882000000000078e+00,-1.050782000000000105e+00,6.000000000000000000e+01,2.922886999999999791e+00
6.809216000000000349e+03,2.476904000000000110e+02,5.871884000000000015e+02,9.373757000000000339e-01,2.782974999999999755e-01,-2.981441999999999926e+00,-8.574673999999999907e-01,8.000000000000000000e+01,1.174678000000000111e+00
8.863977999999999156e+03,2.064036000000000115e+02,4.950989999999999895e+02,6.133817000000000297e-01,9.553454999999999586e-01,2.962359000000000187e+00,-4.084085000000000076e-01,7.000000000000000000e+01,1.448150000000000048e+00
6.248349000000000160e+03,3.640459999999999923e+02,2.726403999999999996e+02,7.450843999999999800e-01,1.401257999999999948e-01,-3.106532000000000071e+00,1.497047000000000017e+00,1.000000000000000000e+01,2.162418999999999869e+00
8.396443999999997686e+03,1.018636000000000053e+02,3.527602999999999724e+02,5.298066999999999638e-01,6.807155999999999763e-01,-1.060470000000000024e+00,-9.458269999999999733e-01,6.000000000000000000e+01,3.611704000000000025e+00
7.229724000000000160e+03,3.394624999999999773e+02,1.030961000000000013e+03,6.216564999999999452e-01,5.771214000000000205e-03,-1.888446000000000069e+00,-2.834206000000000225e-01,8.000000000000000000e+01,1.551277999999999935e+00
9.137629000000000815e+03,1.191256999999999948e+02,1.189957000000000107e+03,1.655947000000000113e-01,4.460452000000000167e-02,1.303754999999999997e+00,1.432789000000000090e+00,4.000000000000000000e+01,2.653500000000000192e+00
7.207484999999998763e+03,4.247323999999999842e+02,8.315384000000000242e+02,8.899711000000000150e-01,9.366833000000001075e-01,1.417084999999999873e-01,2.914069000000000242e-01,7.000000000000000000e+01,2.325846999999999998e+00
8.341483000000000175e+03,3.130991000000000213e+02,1.427678000000000111e+03,5.000232999999999484e-01,8.406936999999999882e-01,2.685840999999999923e+00,-9.650108999999999770e-02,1.000000000000000000e+01,2.854747000000000146e+00
7.238345000000000255e+03,2.279250000000000114e+02,1.269602000000000089e+03,6.952327000000000368e-01,2.451826000000000005e-01,1.436075999999999908e+00,-1.554267999999999983e+00,4.000000000000000000e+01,2.734042000000000083e+00
8.875503000000000611e+03,3.658294999999999959e+02,1.309080999999999904e+03,1.407552999999999999e-01,7.053471000000000046e-01,-2.632321999999999829e+00,6.582198999999999689e-01,0.000000000000000000e+00,2.505119999999999791e+00
7.814780999999999949e+03,3.752701999999999884e+02,1.321377999999999929e+03,4.678840000000000221e-01,4.793613999999999931e-01,-8.282032000000000282e-01,3.542899999999999938e-01,7.000000000000000000e+01,2.384748999999999786e+00
6.630730999999999767e+03,1.816615999999999929e+02,1.403102000000000089e+03,1.948059000000000032e-03,7.427745000000000042e-01,1.892649999999999944e+00,-7.340752000000000388e-01,9.000000000000000000e+01,3.135930999999999802e+00
7.859471999999998843e+03,1.911151000000000124e+02,1.460736000000000104e+03,6.145857999999999599e-01,8.421817999999999804e-01,-1.731656000000000084e+00,2.349594000000000127e-01,7.000000000000000000e+01,2.830948999999999938e+00
8.181863000000000284e+03,1.461723000000000070e+02,1.242710000000000036e+03,9.482222999999999347e-02,9.846146999999999538e-02,-6.233438000000000034e-01,-3.315280999999999922e-01,4.000000000000000000e+01,2.584700000000000220e+00
5.636453000000000429e+03,1.877143000000000086e+02,1.920775000000000091e+03,5.484297000000000200e-01,6.910593000000000430e-01,-1.985945999999999989e+00,-9.125244000000000133e-01,8.000000000000000000e+01,3.035998000000000197e+00
8.759402000000000044e+03,2.712712999999999965e+02,7.953519999999998618e+02,8.533327000000000551e-01,3.311362999999999945e-01,-2.026250000000000107e+00,4.879927000000000015e-01,6.000000000000000000e+01,2.430600999999999789e+00
5.653573999999999614e+03,4.453437000000000126e+02,5.477540999999999940e+02,5.728372999999999937e-01,8.500476999999998506e-01,6.977295999999999498e-01,-9.116035000000000110e-01,7.000000000000000000e+01,3.270172000000000079e+00
6.704125000000000000e+03,2.965625999999999749e+02,5.078374000000000024e+02,5.931914999999999827e-01,1.110041999999999973e-01,-1.192133000000000109e+00,6.313265999999999600e-01,5.000000000000000000e+01,1.489862999999999937e+00
6.798501000000000204e+03,2.178627999999999929e+02,1.643102000000000089e+03,8.141397999999998580e-01,8.739086000000000354e-01,-7.746134000000000075e-01,-1.269576999999999956e+00,5.000000000000000000e+01,3.227456999999999798e+00
7.468708999999999833e+03,4.845670999999999822e+02,7.146875999999999749e+02,2.393727999999999967e-01,1.085273999999999961e-01,-2.474860000000000060e+00,-9.085302000000001696e-03,7.000000000000000000e+01,2.050838999999999857e+00
5.928489999999999782e+03,4.151268999999999778e+02,8.100036999999999807e+02,8.166466999999998366e-01,2.593931999999999904e-01,-1.803212000000000037e+00,-2.579626999999999892e-01,3.000000000000000000e+01,1.891469000000000067e+00
8.565509000000000015e+03,1.051307999999999936e+02,1.711894999999999982e+03,1.330841000000000107e-01,1.208145000000000052e-01,1.723552999999999891e+00,-1.305420000000000025e+00,3.000000000000000000e+01,2.072073000000000054e+00
8.158423999999999978e+03,4.571856999999999971e+02,7.795733000000000175e+02,7.060718000000000272e-01,9.354943999999999482e-01,-1.326254999999999962e+00,-5.493240000000000345e-01,5.000000000000000000e+01,2.712162000000000184e+00
8.777809999999997672e+03,1.561425000000000125e+02,8.170348999999999933e+02,4.800500999999999796e-01,7.266150000000000109e-01,2.953053000000000150e+00,2.572233999999999909e-01,5.000000000000000000e+01,2.340647999999999840e+00
9.350352000000000771e+03,1.373961999999999932e+02,1.090734999999999900e+03,3.304647000000000001e-01,3.586052000000000128e-01,1.511112000000000011e+00,1.483727000000000018e+00,8.000000000000000000e+01,6.298605000000000231e+00
8.682710999999997512e+03,2.544990999999999985e+02,7.248885999999999967e+02,6.486003999999999658e-01,1.112400000000000055e-01,2.903213000000000044e+00,-6.712698000000000276e-01,7.000000000000000000e+01,8.189874999999998684e-01
6.524744999999999891e+03,4.805736999999999739e+02,7.757268000000000256e+02,7.320010999999998491e-01,7.890196000000000431e-01,-1.591466999999999965e+00,-6.179420000000000052e-02,2.000000000000000000e+01,2.538044000000000189e+00
5.934453000000000429e+03,4.779927999999999884e+02,9.558064000000000533e+02,8.761588999999998517e-01,9.212569000000000452e-01,1.833833000000000046e+00,8.070924000000000431e-01,0.000000000000000000e+00,2.223179000000000016e+00
6.917356999999999971e+03,3.165958999999999719e+02,1.271787000000000035e+03,1.420075000000000087e-01,8.480374999999999996e-01,8.143770000000000175e-01,-8.279252999999998641e-01,6.000000000000000000e+01,3.695374999999999854e+00
6.632935000000000400e+03,4.104272000000000276e+02,1.795353000000000065e+03,5.556370999999999949e-01,5.625348000000000015e-01,8.522990999999998651e-01,-8.423405000000000475e-01,2.000000000000000000e+01,2.372777999999999832e+00
5.980395999999999731e+03,2.459778000000000020e+02,3.249785999999999717e+02,4.173430000000000195e-01,3.157774999999999888e-01,-1.065919999999999979e+00,-1.590051000000000103e-01,8.000000000000000000e+01,2.329671999999999965e+00
6.608170000000000073e+03,3.540726999999999975e+02,1.908351000000000113e+03,2.342891000000000001e-01,8.528771000000000546e-01,1.020302000000000042e+00,-5.651734999999999953e-01,1.000000000000000000e+01,2.790667000000000009e+00
7.701224000000000160e+03,1.617967999999999904e+02,1.026426999999999907e+03,2.712572999999999790e-01,1.311452999999999924e-01,-1.831933999999999951e+00,2.257487999999999995e-01,6.000000000000000000e+01,2.439036000000000204e+00
9.190259000000000015e+03,3.776202999999999861e+02,1.511943999999999960e+03,9.049026999999999488e-01,9.242614999999999581e-01,1.673796000000000062e+00,-5.219998999999999612e-01,5.000000000000000000e+01,2.321451999999999849e+00
8.055038999999998850e+03,1.385766999999999882e+02,1.924096999999999980e+03,6.617431000000000285e-01,1.498972000000000082e-01,-1.328238000000000030e+00,5.286144000000000398e-01,4.000000000000000000e+01,1.592435999999999963e+00
8.630957000000000335e+03,4.906426000000000158e+02,1.885537000000000035e+03,7.949808999999999903e-01,9.455715999999999566e-01,5.075342000000000464e-01,8.780353000000000463e-02,4.000000000000000000e+01,2.431058000000000163e+00
6.494430000000000291e+03,4.162237000000000080e+02,1.144708000000000084e+03,5.435301000000000160e-01,8.219857000000000552e-03,-4.675500000000000211e-01,-4.698315000000000130e-01,3.000000000000000000e+01,2.462848999999999844e+00
6.612704999999999927e+03,4.834325000000000045e+02,7.484959999999999809e+02,4.169073999999999836e-01,8.799766999999998340e-01,2.701888999999999985e+00,-4.943965000000000165e-01,8.000000000000000000e+01,1.718569999999999931e+00
8.205923000000000684e+03,2.979085000000000036e+02,1.151666999999999916e+03,6.807246000000000130e-02,5.699764000000000497e-01,8.630795999999998358e-01,-6.676978000000000080e-01,5.000000000000000000e+01,3.148241000000000067e+00
7.604028000000000247e+03,3.641992999999999938e+02,1.254490999999999985e+03,2.963793000000000122e-01,5.391424000000000216e-01,-2.616848000000000063e+00,1.139404000000000083e+00,9.000000000000000000e+01,2.795951000000000075e+00
6.131399999999999636e+03,3.558543000000000234e+02,1.223817999999999984e+03,3.501737999999999795e-01,1.891029999999999933e-01,-2.222773000000000110e+00,7.150007000000000446e-01,2.000000000000000000e+01,2.436847999999999903e+00
8.369822000000000116e+03,1.817831999999999937e+02,2.075914999999999964e+02,5.376393999999999895e-01,4.137194000000000149e-01,7.897237999999998648e-01,-9.125575000000000214e-01,5.000000000000000000e+01,2.969374999999999876e+00
6.373268000000000029e+03,3.333285999999999945e+02,1.470044000000000096e+03,8.844939000000000551e-01,4.907897999999999983e-01,2.494064999999999976e+00,1.859573999999999949e-01,6.000000000000000000e+01,2.399823000000000039e+00
7.480247000000000298e+03,4.035946999999999889e+02,3.323312999999999988e+02,5.791486999999999608e-01,1.270867999999999998e-01,-2.241251000000000104e+00,6.055610999999999633e-01,9.000000000000000000e+01,9.101994000000002139e-01
7.638524000000000342e+03,1.357460000000000093e+02,1.567953999999999951e+03,2.662932000000000077e-01,1.180580999999999992e-02,8.898540999999999812e-01,-9.167990000000000306e-01,0.000000000000000000e+00,1.263894999999999991e+00
5.763149999999999636e+03,2.510647999999999911e+02,4.608697000000000230e+02,1.805876999999999899e-01,8.821143999999998542e-01,1.342252999999999918e+00,-6.897683999999999482e-01,0.000000000000000000e+00,2.573186999999999891e+00
6.677409999999999854e+03,2.634780999999999835e+02,5.065283999999999764e+02,6.998976999999999560e-01,7.806290999999998537e-01,-2.207831000000000099e-01,-2.285608000000000084e-01,6.000000000000000000e+01,2.377397999999999900e+00
6.404161000000000058e+03,4.812900000000000205e+02,8.337016999999998461e+02,7.970348000000000432e-01,8.368872000000000533e-01,-8.578645000000000298e-01,1.566524000000000028e+00,8.000000000000000000e+01,4.012260999999999633e+00
6.235725000000000364e+03,1.590327000000000055e+02,7.924575999999998430e+02,8.188765000000000072e-01,9.895532999999999690e-01,1.517066999999999943e+00,3.309659999999999824e-01,1.000000000000000000e+01,2.592099000000000153e+00
5.541630000000000109e+03,2.422921000000000049e+02,5.447635999999999967e+02,6.327234000000000469e-01,2.777259000000000255e-01,2.797708999999999779e+00,-1.235284999999999966e+00,4.000000000000000000e+01,9.938793999999999684e-01
8.191314000000000306e+03,3.799880999999999744e+02,4.690038000000000125e+02,5.849550000000000027e-01,1.650907000000000069e-01,-1.204528000000000043e+00,-1.358912999999999961e-02,1.000000000000000000e+01,2.391642000000000046e+00
8.131766999999999825e+03,3.283507000000000176e+02,3.095138000000000034e+02,4.303282999999999969e-01,9.964467999999999659e-01,1.463819999999999899e+00,8.621946999999999806e-01,2.000000000000000000e+01,2.527184999999999793e+00
8.779060999999997875e+03,2.680011999999999830e+02,1.887039999999999964e+03,1.557790000000000043e-02,3.593312000000000173e-01,3.525712999999999764e-01,1.405143000000000031e+00,5.000000000000000000e+01,2.568907999999999969e+00
8.444065000000000509e+03,3.358503000000000043e+02,8.814607999999998356e+02,2.346087000000000033e-01,8.864752000000000187e-01,2.819675999999999849e+00,-6.764480999999999966e-01,7.000000000000000000e+01,1.685278000000000054e+00
5.797189000000000306e+03,1.998728000000000122e+02,1.202461999999999989e+03,9.091837000000000391e-01,4.642004000000000130e-01,-1.349890000000000034e+00,6.242512000000000061e-01,3.000000000000000000e+01,1.667059999999999986e+00
5.833398000000000138e+03,4.676378000000000270e+02,1.240036000000000058e+03,6.048651000000000444e-01,7.079906000000000255e-01,2.068567999999999962e+00,4.296069000000000138e-01,8.000000000000000000e+01,1.570740999999999943e+00
9.209144000000000233e+03,4.985076999999999998e+02,1.965480999999999995e+03,3.411082999999999754e-01,3.181106000000000211e-01,1.863796999999999926e+00,1.310102000000000100e+00,5.000000000000000000e+01,3.845861999999999892e+00
8.362769000000000233e+03,3.795871999999999957e+02,1.699069999999999936e+03,1.910119000000000122e-01,5.820151000000000074e-01,-3.081494999999999873e+00,2.412777000000000116e-01,5.000000000000000000e+01,2.461355999999999877e+00
8.536418999999999869e+03,2.069037999999999897e+02,7.360007000000000517e+02,8.280258000000000340e-01,2.844590000000000174e-01,2.578673000000000215e+00,5.941001000000000198e-01,3.000000000000000000e+01,2.996605000000000185e+00
6.551609000000000378e+03,3.250452999999999975e+02,1.456195999999999913e+03,5.312293999999999627e-01,2.694169000000000147e-01,-3.918307999999999791e-01,-8.386759000000000297e-01,3.000000000000000000e+01,2.482810999999999879e+00
5.882756999999999607e+03,2.447052999999999940e+02,1.779979000000000042e+03,5.586738999999999455e-01,6.433474999999999611e-01,-2.074526000000000092e+00,-1.135828000000000060e+00,6.000000000000000000e+01,2.921821000000000002e+00
7.555020000000000437e+03,1.309917000000000087e+02,1.928729000000000042e+03,9.778029999999999777e-01,5.402649000000000340e-02,-2.245784000000000002e+00,1.046340999999999966e+00,4.000000000000000000e+01,2.290416000000000007e+00
6.095460000000000036e+03,1.226199000000000012e+02,9.712593000000000529e+02,5.428602999999999901e-02,3.828080999999999845e-01,2.578714999999999868e+00,-1.318723000000000090e+00,2.000000000000000000e+01,1.405059999999999976e+00
6.518957999999999629e+03,3.947979000000000269e+02,8.993654999999999973e+02,3.203907999999999756e-02,1.594521999999999953e-02,-1.970657000000000103e+00,-1.913488999999999884e-01,9.000000000000000000e+01,1.615710999999999897e+00
7.498186999999999898e+03,1.896663000000000068e+02,1.840548999999999978e+03,9.281614999999999727e-01,3.800792000000000059e-01,2.786811000000000149e+00,-9.936874999999999458e-01,1.000000000000000000e+01,1.019916999999999963e+00
8.274202999999997701e+03,3.125486999999999966e+02,3.498537000000000035e+02,4.773235000000000117e-01,6.487629999999999786e-01,-2.074113999999999791e+00,-1.309320999999999957e+00,8.000000000000000000e+01,4.513177999999999912e+00
6.859453000000000429e+03,2.840808999999999855e+02,7.634506000000000085e+02,9.797055000000000069e-01,3.257162000000000113e-01,-5.673819000000000085e-02,-8.900535000000000529e-01,8.000000000000000000e+01,1.702917999999999932e+00
8.580847999999999956e+03,2.717980999999999767e+02,1.908060999999999922e+03,6.193640999999999730e-01,3.782176999999999900e-01,1.887308999999999903e+00,1.426161000000000012e+00,4.000000000000000000e+01,3.027321999999999846e+00
6.053533999999999651e+03,4.889180999999999813e+02,1.431227000000000089e+03,1.046197999999999989e-01,3.630810999999999900e-01,2.113445000000000018e+00,3.854499000000000120e-01,5.000000000000000000e+01,1.685287999999999897e+00
9.033388999999999214e+03,3.144044000000000096e+02,9.599607999999999493e+02,4.898990999999999763e-01,3.106953000000000076e-01,-1.534743000000000079e-01,1.701246999999999898e-01,1.000000000000000000e+01,2.828667999999999960e+00
5.668978000000000065e+03,4.690364999999999895e+02,5.863975000000000364e+02,7.143731999999999860e-02,2.645435999999999899e-01,-1.210509000000000057e+00,-8.909384000000000192e-01,6.000000000000000000e+01,3.447764999999999969e+00
7.795458999999999833e+03,3.960197000000000003e+02,1.091994999999999891e+03,9.054955000000000087e-01,8.371851000000000154e-01,2.562059000000000086e+00,-4.041268000000000082e-01,7.000000000000000000e+01,1.435585000000000111e+00
6.498559000000000196e+03,3.480067999999999984e+02,1.462692999999999984e+03,9.521539000000001085e-01,4.672239999999999727e-02,2.399040999999999979e+00,-7.607840000000000158e-01,5.000000000000000000e+01,4.659441999999999751e-01
8.419094999999997526e+03,1.814472000000000094e+02,1.508042999999999893e+03,2.307685999999999904e-01,9.477206000000000241e-01,8.054540000000000033e-01,-1.288350000000000106e+00,0.000000000000000000e+00,2.374369999999999870e+00
7.622006000000000313e+03,2.098522000000000105e+02,1.448661000000000058e+03,8.899042999999999815e-01,6.699460999999999888e-01,-3.086332000000000075e+00,1.098125000000000018e+00,7.000000000000000000e+01,3.014603999999999839e+00
8.906331000000000131e+03,2.226675999999999931e+02,1.309795000000000073e+03,8.937403000000000430e-01,7.498658000000000268e-01,-2.398715000000000153e+00,9.534595999999999627e-01,2.000000000000000000e+01,2.998660999999999799e+00
8.475165999999999258e+03,4.358156000000000176e+02,1.331104000000000042e+03,4.131419000000000064e-01,8.538328000000000584e-02,-1.962501000000000106e-01,9.655783999999999478e-01,0.000000000000000000e+00,1.362830999999999904e+00
8.126349000000000160e+03,4.368892000000000166e+02,3.468242000000000189e+02,7.154487999999999959e-01,4.360192999999999708e-02,1.785708000000000073e+00,-2.025256000000000001e-01,4.000000000000000000e+01,1.832683999999999980e+00
8.841668999999999869e+03,3.735045000000000073e+02,1.779801999999999907e+03,5.880322999999999523e-01,8.324578000000000255e-01,-9.700360000000000094e-01,-2.195535000000000125e-01,1.000000000000000000e+01,2.566529000000000060e+00
6.316323999999999614e+03,4.945751999999999953e+02,1.387547000000000025e+03,8.953067999999998472e-01,9.497210999999999848e-01,1.542432999999999943e+00,1.340770000000000017e+00,6.000000000000000000e+01,4.311944000000000443e+00
7.353452000000000226e+03,2.716465999999999781e+02,5.084483000000000175e+02,5.775257000000000307e-01,4.020233999999999752e-01,8.392557000000000142e-03,3.203438000000000119e-01,3.000000000000000000e+01,2.108668000000000209e+00
6.671247999999999593e+03,1.761185999999999865e+02,1.155115000000000009e+03,6.544481000000000603e-02,4.725779999999999981e-01,1.015922999999999909e+00,-8.523673000000000499e-01,8.000000000000000000e+01,3.449527999999999928e+00
6.417015999999999622e+03,1.691501000000000090e+02,4.999931000000000267e+02,3.995520000000000183e-01,1.576927999999999941e-01,-1.313606999999999969e+00,-1.516114000000000073e-01,3.000000000000000000e+01,2.344517000000000184e+00
5.653537000000000262e+03,3.856644000000000005e+02,1.992529999999999973e+03,6.994812000000000252e-01,7.745883000000000074e-01,-1.997004999999999919e+00,-2.598117999999999816e-01,4.000000000000000000e+01,2.206497999999999848e+00
7.447681999999997970e+03,3.335332000000000221e+02,6.905897999999999683e+02,9.899324000000000456e-01,7.521730999999998168e-02,1.165329000000000059e+00,-9.222608000000002137e-01,6.000000000000000000e+01,2.012251000000000012e+00
6.021198000000000320e+03,4.995222999999999729e+02,1.790020999999999958e+03,8.245989000000000235e-01,5.719220999999999888e-01,-1.723894999999999955e+00,-8.764165999999999901e-01,0.000000000000000000e+00,1.796354999999999924e+00
9.459147999999999229e+03,2.265723999999999876e+02,1.738403000000000020e+03,2.047080000000000011e-01,4.426306999999999880e-01,2.336542000000000119e+00,-1.006863999999999981e+00,2.000000000000000000e+01,1.260750999999999955e+00
5.918079999999999927e+03,3.158799999999999955e+02,1.404756000000000085e+03,7.010123000000000049e-02,1.578420000000000101e-01,-2.322087999999999930e+00,1.412002999999999897e+00,5.000000000000000000e+01,3.974651999999999852e+00
6.528006999999999607e+03,2.099858999999999867e+02,1.176541999999999916e+03,7.084319999999999506e-01,7.151728000000000529e-01,-2.615530000000000133e+00,1.044283999999999990e+00,4.000000000000000000e+01,4.707269000000000148e+00
7.703457999999998719e+03,2.076531999999999982e+02,1.057008000000000038e+03,5.517482999999999693e-01,4.106817999999999858e-01,-1.664125999999999994e+00,1.840595999999999899e-01,4.000000000000000000e+01,2.422692000000000068e+00
7.232771999999999935e+03,2.937101000000000113e+02,1.657894999999999982e+03,2.412172999999999956e-01,4.704480999999999802e-01,2.766912000000000038e+00,4.940678000000000014e-01,1.000000000000000000e+01,3.088988000000000067e+00
5.683238000000000284e+03,4.625706000000000131e+02,1.362057000000000016e+03,5.380293000000000436e-01,8.919525999999999843e-02,-7.524659999999998572e-01,-1.564891999999999950e+00,2.000000000000000000e+01,1.598688000000000109e+00
7.485396999999999935e+03,2.873208999999999946e+02,1.858404999999999973e+03,6.555069999999999508e-01,6.052073000000000036e-01,-7.411607999999998420e-01,-3.130031999999999953e-02,7.000000000000000000e+01,2.287411000000000083e+00
7.353073000000000320e+03,1.824331999999999994e+02,3.961215000000000259e+02,3.224528999999999868e-01,6.432851000000000541e-01,-8.364492999999998402e-01,-1.051623999999999892e+00,2.000000000000000000e+01,2.583413000000000181e+00
6.439670000000000073e+03,3.656173999999999751e+02,2.458394999999999868e+02,7.755636000000000196e-01,6.970142999999999756e-01,-2.007470000000000088e+00,1.226170999999999900e+00,0.000000000000000000e+00,1.696307000000000009e+00
7.853422999999997955e+03,1.530471000000000004e+02,1.009488000000000056e+03,2.319118000000000013e-01,6.831578000000000372e-01,1.275055999999999967e+00,-3.652649000000000035e-01,7.000000000000000000e+01,2.722895999999999983e+00
8.924843999999999141e+03,2.109838000000000022e+02,8.050010999999998376e+02,8.092131000000000185e-01,5.621726999999999697e-01,1.590289000000000064e+00,1.313075999999999910e+00,3.000000000000000000e+01,2.398150999999999922e+00
7.888840000000000146e+03,2.017630000000000052e+02,1.209048000000000002e+03,7.151049000000000433e-01,1.762147000000000019e-01,-9.082291000000000114e-01,4.195963999999999805e-01,6.000000000000000000e+01,1.652827000000000046e+00
9.298153000000000247e+03,1.916725000000000136e+02,1.749250999999999976e+03,8.232196999999999987e-01,2.728493000000000168e-01,-1.286131000000000080e-01,9.020977999999999497e-01,7.000000000000000000e+01,1.372025000000000050e+00
6.857828000000000429e+03,2.514024000000000001e+02,2.723654999999999973e+02,8.836047999999998570e-01,3.085619000000000001e-01,-1.322778000000000009e+00,-3.120547000000000182e-01,6.000000000000000000e+01,1.893543999999999894e+00
9.302800999999999476e+03,1.990421000000000049e+02,1.295041999999999916e+03,8.487076000000000064e-01,9.014434999999999532e-01,-2.350794999999999968e-01,1.457187000000000010e+00,7.000000000000000000e+01,2.584062999999999999e+00
8.780917999999997846e+03,4.585135000000000218e+02,9.243967000000000098e+02,9.050253000000000325e-01,8.492231999999998449e-01,2.292489999999999917e+00,7.490738999999998482e-01,2.000000000000000000e+01,2.878258000000000205e+00
7.412375000000000000e+03,1.826511000000000138e+02,8.760901000000000067e+02,4.176733000000000251e-01,6.520080000000000320e-01,-1.644509999999999916e+00,-6.288858999999999977e-01,7.000000000000000000e+01,2.661274999999999835e+00
7.346503999999999905e+03,1.346179999999999950e+02,1.837519999999999982e+03,6.157766999999999546e-01,2.378214999999999912e-01,-1.746743000000000046e-01,5.588400000000000034e-01,8.000000000000000000e+01,1.492496000000000045e+00
9.141275999999999840e+03,3.849497000000000071e+02,3.827334999999999923e+02,5.680901999999999896e-01,1.509141999999999983e-01,-4.944553999999999894e-01,-4.193657000000000079e-01,1.000000000000000000e+01,2.286579999999999835e+00
7.699052999999999884e+03,4.678519999999999754e+02,5.409230000000000018e+02,4.960474000000000272e-01,1.941933999999999882e-01,-2.994672999999999918e-01,1.129016000000000020e+00,4.000000000000000000e+01,1.384147999999999934e+00
9.363030000000000655e+03,3.688272999999999797e+02,1.113605999999999995e+03,1.852480999999999989e-01,9.795266000000000250e-01,1.696997000000000089e+00,-1.439624000000000015e+00,5.000000000000000000e+01,4.801388000000000211e+00
7.417076000000000022e+03,4.349943000000000097e+02,1.463458000000000084e+03,9.699668000000000179e-01,1.708389999999999909e-01,-4.999052999999999969e-01,9.059173999999999838e-01,8.000000000000000000e+01,1.386466999999999894e+00
7.758353000000000065e+03,4.422835999999999785e+02,4.876659999999999968e+02,1.636710000000000109e-01,4.549345000000000194e-01,2.957466000000000150e+00,8.777738000000000484e-01,7.000000000000000000e+01,4.085909000000000013e+00
7.124389000000000124e+03,3.574010999999999854e+02,1.132251999999999953e+03,5.082844000000000424e-03,8.129296000000000300e-01,-1.134424000000000099e+00,-6.709330999999999490e-01,4.000000000000000000e+01,3.266249999999999876e+00
5.854591000000000349e+03,1.195044999999999931e+02,1.382083000000000084e+03,7.370385000000000408e-01,1.421147000000000105e-01,2.495791000000000093e+00,1.281425000000000036e+00,2.000000000000000000e+01,2.155221000000000053e+00
8.175533999999998741e+03,3.151820999999999913e+02,3.760826000000000136e+02,5.808128999999999653e-01,1.919085000000000096e-01,-3.058367000000000058e+00,-1.179850000000000065e+00,6.000000000000000000e+01,1.210271000000000097e+00
8.777951999999997497e+03,1.279029000000000025e+02,7.973051000000000386e+02,2.241018999999999928e-01,4.703930000000000056e-01,3.331005000000000077e-02,-1.173831000000000069e+00,2.000000000000000000e+01,2.279358999999999913e+00
6.911926000000000386e+03,3.557140999999999735e+02,1.909090999999999894e+03,2.278282000000000085e-01,1.846943000000000057e-01,-1.118311000000000055e+00,-8.008910000000000196e-01,1.000000000000000000e+01,1.851679999999999993e+00
5.909225999999999658e+03,2.111013000000000090e+02,5.330164999999999509e+02,6.720483000000000429e-01,7.015339000000000436e-01,1.313998000000000110e-01,-6.653308000000000000e-01,9.000000000000000000e+01,2.126196999999999893e+00
7.997444999999998799e+03,4.222475999999999772e+02,1.717413000000000011e+03,2.091303999999999941e-01,3.408620999999999873e-02,-2.015464999999999840e+00,-7.163789000000000406e-01,8.000000000000000000e+01,1.847706000000000071e+00
7.966216999999998734e+03,4.985654999999999859e+02,1.798635999999999967e+03,8.371910999999998548e-01,2.543301000000000034e-01,7.335264999999998592e-01,4.104626000000000108e-01,5.000000000000000000e+01,1.449716999999999922e+00
7.605114999999997963e+03,4.084270999999999958e+02,6.639487000000000307e+02,3.951152000000000136e-02,1.749705000000000010e-01,1.464949999999999974e+00,1.345585000000000031e+00,2.000000000000000000e+01,1.840208999999999984e+00
9.372432000000000698e+03,2.359110000000000014e+02,1.579474999999999909e+03,4.861715999999999815e-01,5.224433000000000549e-01,-1.552030000000000021e+00,-4.960319999999999729e-01,1.000000000000000000e+01,2.265127000000000113e+00
6.178377000000000407e+03,1.805070000000000050e+02,1.372307000000000016e+03,5.781095000000000539e-01,7.054989000000000399e-02,1.692206000000000099e+00,1.286917000000000089e+00,9.000000000000000000e+01,5.006677999999999962e+00
5.995742000000000189e+03,3.156682000000000130e+02,8.984144999999998618e+02,1.505066999999999933e-01,6.972840000000000149e-01,-2.286631999999999998e+00,-1.360446999999999962e+00,5.000000000000000000e+01,3.124753000000000114e+00
7.468404999999998836e+03,1.725807000000000073e+02,1.226778000000000020e+03,7.021752999999999467e-01,6.156709999999999960e-02,-1.242399000000000031e+00,-1.055606000000000044e+00,6.000000000000000000e+01,3.075819000000000081e+00
6.799224000000000160e+03,4.089522000000000048e+02,1.801513999999999896e+03,7.655986000000000180e-01,8.703381999999998397e-01,-2.022962000000000149e+00,8.606523000000000367e-01,3.000000000000000000e+01,3.287824000000000080e+00
6.126885000000000218e+03,3.850937999999999874e+02,1.816795000000000073e+03,4.634030000000000094e-01,4.360263000000000333e-02,-8.883868999999998683e-01,1.328788999999999942e-01,3.000000000000000000e+01,2.100172999999999845e+00
6.195787000000000262e+03,1.240965999999999951e+02,1.893361000000000104e+03,6.101554999999999618e-01,7.629553999999998393e-01,2.279868000000000006e+00,6.706971000000000460e-01,2.000000000000000000e+01,3.084389999999999965e+00
8.938470999999997730e+03,3.789087999999999852e+02,1.762615999999999985e+03,4.143776000000000126e-01,2.415121000000000073e-01,-2.279007000000000005e+00,-6.520044999999999868e-01,1.000000000000000000e+01,1.461151000000000089e+00
6.874783999999999651e+03,3.544658000000000015e+02,8.926598999999999933e+02,6.818961000000000050e-01,3.062783000000000033e-01,1.084935000000000066e-01,4.223945000000000061e-01,3.000000000000000000e+01,1.710485000000000033e+00
